,datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/03/Nomor2_2451041557A22145B3701B0184109CAB013.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/04/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/05/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/02/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/11/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/10/Main.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/07/Main.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/09/t02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/08/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/01/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/15/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/13/No2.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/14/Soal2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/09/Level3.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/08/Kasus2L3.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/01/L3.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/09/Level4.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/08/Kasus2L4.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/01/L4.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/09/Level5.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/08/Kasus2L5.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/01/L5.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/08/Kasus2L2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/01/L2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/09/Level6.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/08/Kasus2L6.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/01/L6.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/06/inout.java
datasets/IR-Plag-Dataset/case-02/non-plagiarized/01/T02.java,0.7411764705882353,0.6276595744680851,0.5825242718446602,0.39823008849557523,0.4380952380952381,0.4132231404958678,0.6020408163265306,0.5757575757575758,0.5221238938053098,0.6559139784946236,1.0,0.6629213483146067,0.5,0.7411764705882353,0.4485981308411215,0.4358974358974359,0.36752136752136755,0.7411764705882353,0.44954128440366975,0.5445544554455446,0.7411764705882353,0.6020408163265306,0.5531914893617021,0.514018691588785,0.4485981308411215,0.31007751937984496,0.40310077519379844,0.27972027972027974,0.4230769230769231,0.4523809523809524,0.4634146341463415,0.38461538461538464,0.36764705882352944,0.35384615384615387,0.31007751937984496,0.43478260869565216,0.2777777777777778,0.3597122302158273,0.38235294117647056,0.5,0.3787878787878788,0.31654676258992803,0.35384615384615387,0.7411764705882353,0.453781512605042,0.6153846153846154,0.7411764705882353,0.7411764705882353,0.7411764705882353,0.6521739130434783,0.6444444444444445,0.7411764705882353,0.7411764705882353,0.7411764705882353,0.7411764705882353,0.7411764705882353,0.7411764705882353,0.7411764705882353,0.7411764705882353,0.7,0.7411764705882353,0.31007751937984496,0.5473684210526316,0.2549019607843137,0.3597122302158273,0.35507246376811596,0.390625,0.34558823529411764,0.2603550295857988,0.3656716417910448
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,0.8904109589041096,0.7654320987654321,0.59375,0.48,0.5,0.4247787610619469,0.7093023255813954,0.6781609195402298,0.5428571428571428,0.7349397590361446,0.6629213483146067,1.0,0.6043956043956044,0.8904109589041096,0.5425531914893617,0.49056603773584906,0.4423076923076923,0.8904109589041096,0.5416666666666666,0.6590909090909091,0.8904109589041096,0.7294117647058823,0.6385542168674698,0.6,0.5425531914893617,0.3706896551724138,0.425,0.34108527131782945,0.4462809917355372,0.453781512605042,0.46551724137931033,0.4166666666666667,0.41935483870967744,0.3949579831932773,0.3706896551724138,0.5048543689320388,0.3384615384615385,0.3458646616541353,0.3798449612403101,0.5607476635514018,0.4098360655737705,0.36220472440944884,0.3949579831932773,0.8904109589041096,0.5233644859813084,0.7341772151898734,0.8904109589041096,0.8904109589041096,0.8904109589041096,0.775,0.7692307692307693,0.8904109589041096,0.8904109589041096,0.8904109589041096,0.8904109589041096,0.8904109589041096,0.8904109589041096,0.8904109589041096,0.8904109589041096,0.8333333333333334,0.8904109589041096,0.3706896551724138,0.6707317073170732,0.28169014084507044,0.3458646616541353,0.36153846153846153,0.4117647058823529,0.3951612903225806,0.2929936305732484,0.3951612903225806
datasets/IR-Plag-Dataset/case-02/non-plagiarized/15/T02.java,0.6590909090909091,0.5729166666666666,0.5188679245283019,0.41818181818181815,0.44660194174757284,0.7070707070707071,0.5656565656565656,0.5714285714285714,0.4166666666666667,0.5670103092783505,0.5,0.6043956043956044,1.0,0.6590909090909091,0.7790697674418605,0.3949579831932773,0.6631578947368421,0.6590909090909091,0.6956521739130435,0.8117647058823529,0.6590909090909091,0.7415730337078652,0.5824175824175825,0.6,0.7790697674418605,0.5607476635514018,0.32592592592592595,0.40310077519379844,0.525,0.3712121212121212,0.390625,0.35877862595419846,0.40458015267175573,0.4745762711864407,0.5607476635514018,0.3813559322033898,0.421875,0.5327868852459017,0.4307692307692308,0.6355140186915887,0.38461538461538464,0.4596774193548387,0.4745762711864407,0.6590909090909091,0.4016393442622951,0.5425531914893617,0.6590909090909091,0.6590909090909091,0.6590909090909091,0.6129032258064516,0.5698924731182796,0.6590909090909091,0.6590909090909091,0.6590909090909091,0.6590909090909091,0.6590909090909091,0.6590909090909091,0.6590909090909091,0.6590909090909091,0.6236559139784946,0.6590909090909091,0.5607476635514018,0.47959183673469385,0.3475177304964539,0.5327868852459017,0.39097744360902253,0.4915254237288136,0.3712121212121212,0.36129032258064514,0.4596774193548387
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,1.0,0.8333333333333334,0.6630434782608695,0.46534653465346537,0.5,0.4636363636363636,0.7710843373493976,0.7590361445783133,0.5882352941176471,0.8,0.7411764705882353,0.8904109589041096,0.6590909090909091,1.0,0.5934065934065934,0.49056603773584906,0.48514851485148514,1.0,0.5913978494623656,0.7176470588235294,1.0,0.7926829268292683,0.7215189873417721,0.6703296703296703,0.5934065934065934,0.40707964601769914,0.425,0.36220472440944884,0.4830508474576271,0.47863247863247865,0.5178571428571429,0.4166666666666667,0.41935483870967744,0.3949579831932773,0.40707964601769914,0.5048543689320388,0.359375,0.3769230769230769,0.4015748031496063,0.5904761904761905,0.4098360655737705,0.36220472440944884,0.3949579831932773,1.0,0.5233644859813084,0.8266666666666667,1.0,1.0,1.0,0.868421052631579,0.8648648648648649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9324324324324325,1.0,0.40707964601769914,0.6506024096385542,0.3,0.3769230769230769,0.36153846153846153,0.4,0.3951612903225806,0.2929936305732484,0.44166666666666665
datasets/IR-Plag-Dataset/case-02/non-plagiarized/13/No2.java,0.5934065934065934,0.5151515151515151,0.4953271028037383,0.38392857142857145,0.4095238095238095,0.5849056603773585,0.5098039215686274,0.5612244897959183,0.39669421487603307,0.51,0.4485981308411215,0.5425531914893617,0.7790697674418605,0.5934065934065934,1.0,0.3524590163934426,0.6881720430107527,0.5934065934065934,0.5346534653465347,0.7,0.5934065934065934,0.6382978723404256,0.5714285714285714,0.5142857142857142,1.0,0.580952380952381,0.2898550724637681,0.38461538461538464,0.46774193548387094,0.34328358208955223,0.36153846153846153,0.36153846153846153,0.34558823529411764,0.6018518518518519,0.580952380952381,0.33884297520661155,0.3923076923076923,0.4307692307692308,0.39097744360902253,0.5130434782608696,0.3875968992248062,0.3533834586466165,0.6018518518518519,0.5934065934065934,0.36,0.4845360824742268,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5684210526315789,0.5104166666666666,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5625,0.5934065934065934,0.580952380952381,0.42574257425742573,0.3404255319148936,0.4307692307692308,0.35294117647058826,0.3888888888888889,0.38461538461538464,0.30434782608695654,0.5789473684210527
datasets/IR-Plag-Dataset/case-02/non-plagiarized/14/Soal2.java,0.49056603773584906,0.4818181818181818,0.6320754716981132,0.423728813559322,0.47706422018348627,0.5210084033613446,0.5045045045045045,0.4434782608695652,0.6545454545454545,0.45132743362831856,0.4358974358974359,0.49056603773584906,0.3949579831932773,0.49056603773584906,0.3524590163934426,1.0,0.328125,0.49056603773584906,0.3333333333333333,0.4188034188034188,0.49056603773584906,0.45217391304347826,0.45794392523364486,0.36507936507936506,0.3524590163934426,0.30656934306569344,0.39416058394160586,0.23717948717948717,0.31756756756756754,0.39855072463768115,0.4074074074074074,0.3669064748201439,0.2980132450331126,0.3006993006993007,0.30656934306569344,0.4462809917355372,0.2356687898089172,0.31788079470198677,0.33783783783783783,0.34532374100719426,0.37142857142857144,0.26143790849673204,0.3006993006993007,0.49056603773584906,0.37593984962406013,0.4017857142857143,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.4336283185840708,0.42342342342342343,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.49056603773584906,0.46846846846846846,0.49056603773584906,0.30656934306569344,0.5242718446601942,0.1952662721893491,0.31788079470198677,0.3310810810810811,0.35251798561151076,0.3591549295774648,0.2185792349726776,0.2866666666666667
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/03/Main.java,0.48514851485148514,0.42201834862385323,0.4224137931034483,0.3114754098360656,0.33043478260869563,0.5175438596491229,0.41964285714285715,0.5643564356435643,0.3384615384615385,0.41818181818181815,0.36752136752136755,0.4423076923076923,0.6631578947368421,0.48514851485148514,0.6881720430107527,0.328125,1.0,0.48514851485148514,0.46788990825688076,0.5959595959595959,0.48514851485148514,0.5436893203883495,0.574468085106383,0.43859649122807015,0.6881720430107527,0.8387096774193549,0.2534246575342466,0.43410852713178294,0.4166666666666667,0.27586206896551724,0.2907801418439716,0.3684210526315789,0.3146853146853147,0.424,0.8387096774193549,0.29457364341085274,0.4307692307692308,0.38405797101449274,0.3103448275862069,0.432,0.3939393939393939,0.32142857142857145,0.424,0.48514851485148514,0.3157894736842105,0.4056603773584906,0.48514851485148514,0.48514851485148514,0.48514851485148514,0.4666666666666667,0.41509433962264153,0.48514851485148514,0.48514851485148514,0.48514851485148514,0.48514851485148514,0.48514851485148514,0.48514851485148514,0.48514851485148514,0.48514851485148514,0.46226415094339623,0.48514851485148514,0.8387096774193549,0.34234234234234234,0.36619718309859156,0.38405797101449274,0.27702702702702703,0.3533834586466165,0.39097744360902253,0.27218934911242604,0.4122137404580153
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,1.0,0.8333333333333334,0.6630434782608695,0.46534653465346537,0.5,0.4636363636363636,0.7710843373493976,0.7590361445783133,0.5882352941176471,0.8,0.7411764705882353,0.8904109589041096,0.6590909090909091,1.0,0.5934065934065934,0.49056603773584906,0.48514851485148514,1.0,0.5913978494623656,0.7176470588235294,1.0,0.7926829268292683,0.7215189873417721,0.6703296703296703,0.5934065934065934,0.40707964601769914,0.425,0.36220472440944884,0.4830508474576271,0.47863247863247865,0.5178571428571429,0.4166666666666667,0.41935483870967744,0.3949579831932773,0.40707964601769914,0.5048543689320388,0.359375,0.3769230769230769,0.4015748031496063,0.5904761904761905,0.4098360655737705,0.36220472440944884,0.3949579831932773,1.0,0.5233644859813084,0.8266666666666667,1.0,1.0,1.0,0.868421052631579,0.8648648648648649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9324324324324325,1.0,0.40707964601769914,0.6506024096385542,0.3,0.3769230769230769,0.36153846153846153,0.4,0.3951612903225806,0.2929936305732484,0.44166666666666665
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/05/inputoutput.java,0.5913978494623656,0.5,0.4298245614035088,0.3277310924369748,0.3482142857142857,0.5,0.4811320754716981,0.5145631067961165,0.376,0.4807692307692308,0.44954128440366975,0.5416666666666666,0.6956521739130435,0.5913978494623656,0.5346534653465347,0.3333333333333333,0.46788990825688076,0.5913978494623656,1.0,0.625,0.5913978494623656,0.6020408163265306,0.4897959183673469,0.6530612244897959,0.5346534653465347,0.39669421487603307,0.2746478873239437,0.525,0.4453125,0.31654676258992803,0.3333333333333333,0.30434782608695654,0.4198473282442748,0.3435114503816794,0.39669421487603307,0.32,0.5081967213114754,0.42105263157894735,0.36231884057971014,0.5663716814159292,0.3284671532846715,0.464,0.3435114503816794,0.5913978494623656,0.34108527131782945,0.7093023255813954,0.5913978494623656,0.5913978494623656,0.5913978494623656,0.5510204081632653,0.6263736263736264,0.5913978494623656,0.5913978494623656,0.5913978494623656,0.5913978494623656,0.5913978494623656,0.5913978494623656,0.5913978494623656,0.5913978494623656,0.5612244897959183,0.5913978494623656,0.39669421487603307,0.4,0.4222222222222222,0.42105263157894735,0.3262411347517731,0.4126984126984127,0.31654676258992803,0.36538461538461536,0.38636363636363635
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/02/Main.java,0.7176470588235294,0.6236559139784946,0.5480769230769231,0.41818181818181815,0.44660194174757284,0.5794392523364486,0.5979381443298969,0.6210526315789474,0.452991452991453,0.6170212765957447,0.5445544554455446,0.6590909090909091,0.8117647058823529,0.7176470588235294,0.7,0.4188034188034188,0.5959595959595959,0.7176470588235294,0.625,1.0,0.7176470588235294,0.9135802469135802,0.6179775280898876,0.7391304347826086,0.7,0.5045045045045045,0.3458646616541353,0.40310077519379844,0.6339285714285714,0.3923076923076923,0.4126984126984127,0.3798449612403101,0.4959349593495935,0.4262295081967213,0.5045045045045045,0.4051724137931034,0.4,0.4496124031007752,0.4090909090909091,0.6055045871559633,0.40625,0.4140625,0.4262295081967213,0.7176470588235294,0.425,0.5934065934065934,0.7176470588235294,0.7176470588235294,0.7176470588235294,0.6666666666666666,0.6222222222222222,0.7176470588235294,0.7176470588235294,0.7176470588235294,0.7176470588235294,0.7176470588235294,0.7176470588235294,0.7176470588235294,0.7176470588235294,0.6777777777777778,0.7176470588235294,0.5045045045045045,0.5104166666666666,0.32867132867132864,0.4496124031007752,0.37037037037037035,0.4426229508196721,0.3923076923076923,0.36129032258064514,0.4596774193548387
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,1.0,0.8333333333333334,0.6630434782608695,0.46534653465346537,0.5,0.4636363636363636,0.7710843373493976,0.7590361445783133,0.5882352941176471,0.8,0.7411764705882353,0.8904109589041096,0.6590909090909091,1.0,0.5934065934065934,0.49056603773584906,0.48514851485148514,1.0,0.5913978494623656,0.7176470588235294,1.0,0.7926829268292683,0.7215189873417721,0.6703296703296703,0.5934065934065934,0.40707964601769914,0.425,0.36220472440944884,0.4830508474576271,0.47863247863247865,0.5178571428571429,0.4166666666666667,0.41935483870967744,0.3949579831932773,0.40707964601769914,0.5048543689320388,0.359375,0.3769230769230769,0.4015748031496063,0.5904761904761905,0.4098360655737705,0.36220472440944884,0.3949579831932773,1.0,0.5233644859813084,0.8266666666666667,1.0,1.0,1.0,0.868421052631579,0.8648648648648649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9324324324324325,1.0,0.40707964601769914,0.6506024096385542,0.3,0.3769230769230769,0.36153846153846153,0.4,0.3951612903225806,0.2929936305732484,0.44166666666666665
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/09/Level3.java,0.7926829268292683,0.6888888888888889,0.5882352941176471,0.4144144144144144,0.4423076923076923,0.5315315315315315,0.6595744680851063,0.648936170212766,0.48695652173913045,0.6813186813186813,0.6020408163265306,0.7294117647058823,0.7415730337078652,0.7926829268292683,0.6382978723404256,0.45217391304347826,0.5436893203883495,0.7926829268292683,0.6020408163265306,0.9135802469135802,0.7926829268292683,1.0,0.6477272727272727,0.7127659574468085,0.6382978723404256,0.4608695652173913,0.38461538461538464,0.3893129770992366,0.5862068965517241,0.4330708661417323,0.45528455284552843,0.3875968992248062,0.49193548387096775,0.3888888888888889,0.4608695652173913,0.45132743362831856,0.38636363636363635,0.41353383458646614,0.40601503759398494,0.5575221238938053,0.3923076923076923,0.3787878787878788,0.3888888888888889,0.7926829268292683,0.4700854700854701,0.6590909090909091,0.7926829268292683,0.7926829268292683,0.7926829268292683,0.6966292134831461,0.6896551724137931,0.7926829268292683,0.7926829268292683,0.7926829268292683,0.7926829268292683,0.7926829268292683,0.7926829268292683,0.7926829268292683,0.7926829268292683,0.7471264367816092,0.7926829268292683,0.4608695652173913,0.5698924731182796,0.3263888888888889,0.41353383458646614,0.36764705882352944,0.40476190476190477,0.3787878787878788,0.3333333333333333,0.421875
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/08/Kasus2L3.java,0.7215189873417721,0.6206896551724138,0.6063829787234043,0.37735849056603776,0.40404040404040403,0.45871559633027525,0.6111111111111112,0.8461538461538461,0.4953271028037383,0.6136363636363636,0.5531914893617021,0.6385542168674698,0.5824175824175825,0.7215189873417721,0.5714285714285714,0.45794392523364486,0.574468085106383,0.7215189873417721,0.4897959183673469,0.6179775280898876,0.7215189873417721,0.6477272727272727,1.0,0.5463917525773195,0.5714285714285714,0.4811320754716981,0.3412698412698413,0.368,0.4180327868852459,0.3902439024390244,0.423728813559322,0.5135135135135135,0.3488372093023256,0.37815126050420167,0.4811320754716981,0.4036697247706422,0.36507936507936506,0.3409090909090909,0.3233082706766917,0.4864864864864865,0.504424778761062,0.3153846153846154,0.37815126050420167,0.7215189873417721,0.41228070175438597,0.5882352941176471,0.7215189873417721,0.7215189873417721,0.7215189873417721,0.6470588235294118,0.6190476190476191,0.7215189873417721,0.7215189873417721,0.7215189873417721,0.7215189873417721,0.7215189873417721,0.7215189873417721,0.7215189873417721,0.7215189873417721,0.6785714285714286,0.7215189873417721,0.4811320754716981,0.5168539325842697,0.3235294117647059,0.3409090909090909,0.2867647058823529,0.38333333333333336,0.46153846153846156,0.25625,0.4369747899159664
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/01/L3.java,0.6703296703296703,0.57,0.4778761061946903,0.33884297520661155,0.35964912280701755,0.4344262295081967,0.5333333333333333,0.5841584158415841,0.43089430894308944,0.5490196078431373,0.514018691588785,0.6,0.6,0.6703296703296703,0.5142857142857142,0.36507936507936506,0.43859649122807015,0.6703296703296703,0.6530612244897959,0.7391304347826086,0.6703296703296703,0.7127659574468085,0.5463917525773195,1.0,0.5142857142857142,0.373015873015873,0.3028169014084507,0.40601503759398494,0.512,0.34532374100719426,0.373134328358209,0.3333333333333333,0.6239316239316239,0.3533834586466165,0.373015873015873,0.352,0.40298507462686567,0.3591549295774648,0.3333333333333333,0.5470085470085471,0.35766423357664234,0.5080645161290323,0.3533834586466165,0.6703296703296703,0.37209302325581395,0.6777777777777778,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.625,0.7674418604651163,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.6703296703296703,0.7252747252747253,0.6703296703296703,0.373015873015873,0.4380952380952381,0.3333333333333333,0.3591549295774648,0.29931972789115646,0.3684210526315789,0.34532374100719426,0.4276315789473684,0.39552238805970147
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/06/inout.java,0.5934065934065934,0.5151515151515151,0.4953271028037383,0.38392857142857145,0.4095238095238095,0.5849056603773585,0.5098039215686274,0.5612244897959183,0.39669421487603307,0.51,0.4485981308411215,0.5425531914893617,0.7790697674418605,0.5934065934065934,1.0,0.3524590163934426,0.6881720430107527,0.5934065934065934,0.5346534653465347,0.7,0.5934065934065934,0.6382978723404256,0.5714285714285714,0.5142857142857142,1.0,0.580952380952381,0.2898550724637681,0.38461538461538464,0.46774193548387094,0.34328358208955223,0.36153846153846153,0.36153846153846153,0.34558823529411764,0.6018518518518519,0.580952380952381,0.33884297520661155,0.3923076923076923,0.4307692307692308,0.39097744360902253,0.5130434782608696,0.3875968992248062,0.3533834586466165,0.6018518518518519,0.5934065934065934,0.36,0.4845360824742268,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5684210526315789,0.5104166666666666,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5934065934065934,0.5625,0.5934065934065934,0.580952380952381,0.42574257425742573,0.3404255319148936,0.4307692307692308,0.35294117647058826,0.3888888888888889,0.38461538461538464,0.30434782608695654,0.5789473684210527
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/03/Main.java,0.40707964601769914,0.35537190082644626,0.359375,0.2900763358778626,0.3064516129032258,0.46774193548387094,0.3548387096774194,0.4778761061946903,0.31654676258992803,0.3524590163934426,0.31007751937984496,0.3706896551724138,0.5607476635514018,0.40707964601769914,0.580952380952381,0.30656934306569344,0.8387096774193549,0.40707964601769914,0.39669421487603307,0.5045045045045045,0.40707964601769914,0.4608695652173913,0.4811320754716981,0.373015873015873,0.580952380952381,1.0,0.2549019607843137,0.43703703703703706,0.4,0.2679738562091503,0.28187919463087246,0.34507042253521125,0.304635761589404,0.40601503759398494,1.0,0.29411764705882354,0.4338235294117647,0.3698630136986301,0.3006535947712418,0.3722627737226277,0.36879432624113473,0.3108108108108108,0.40601503759398494,0.40707964601769914,0.3142857142857143,0.3389830508474576,0.40707964601769914,0.40707964601769914,0.40707964601769914,0.39316239316239315,0.3474576271186441,0.40707964601769914,0.40707964601769914,0.40707964601769914,0.40707964601769914,0.40707964601769914,0.40707964601769914,0.40707964601769914,0.40707964601769914,0.3898305084745763,0.40707964601769914,1.0,0.31666666666666665,0.3716216216216216,0.3698630136986301,0.2692307692307692,0.32167832167832167,0.36619718309859156,0.2727272727272727,0.38571428571428573
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/04/Kasus2.java,0.425,0.408,0.4418604651162791,0.32116788321167883,0.359375,0.3472222222222222,0.3953488372093023,0.3358208955223881,0.4233576642335766,0.4274193548387097,0.40310077519379844,0.425,0.32592592592592595,0.425,0.2898550724637681,0.39416058394160586,0.2534246575342466,0.425,0.2746478873239437,0.3458646616541353,0.425,0.38461538461538464,0.3412698412698413,0.3028169014084507,0.2898550724637681,0.2549019607843137,1.0,0.25609756097560976,0.45454545454545453,0.6885245901639344,0.5859375,0.35333333333333333,0.4928571428571429,0.4420289855072464,0.2549019607843137,0.7735849056603774,0.2545454545454545,0.5474452554744526,0.5984848484848485,0.35135135135135137,0.36666666666666664,0.4507042253521127,0.4420289855072464,0.425,0.7043478260869566,0.3492063492063492,0.425,0.425,0.425,0.3779527559055118,0.368,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.425,0.408,0.425,0.2549019607843137,0.4782608695652174,0.22857142857142856,0.5474452554744526,0.5909090909090909,0.34,0.410958904109589,0.37209302325581395,0.35526315789473684
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/05/inputoutput.java,0.36220472440944884,0.3283582089552239,0.2876712328767123,0.22818791946308725,0.23943661971830985,0.2980132450331126,0.3188405797101449,0.3712121212121212,0.2389937106918239,0.32592592592592595,0.27972027972027974,0.34108527131782945,0.40310077519379844,0.36220472440944884,0.38461538461538464,0.23717948717948717,0.43410852713178294,0.36220472440944884,0.525,0.40310077519379844,0.36220472440944884,0.3893129770992366,0.368,0.40601503759398494,0.38461538461538464,0.43703703703703706,0.25609756097560976,1.0,0.3548387096774194,0.23809523809523808,0.23493975903614459,0.2893081761006289,0.3790849673202614,0.3223684210526316,0.43703703703703706,0.28378378378378377,0.9351851851851852,0.3048780487804878,0.2603550295857988,0.32894736842105265,0.310126582278481,0.38666666666666666,0.3223684210526316,0.36220472440944884,0.32,0.4214876033057851,0.36220472440944884,0.36220472440944884,0.36220472440944884,0.3511450381679389,0.384,0.36220472440944884,0.36220472440944884,0.36220472440944884,0.36220472440944884,0.36220472440944884,0.36220472440944884,0.36220472440944884,0.36220472440944884,0.3484848484848485,0.36220472440944884,0.43703703703703706,0.2647058823529412,0.6821705426356589,0.3048780487804878,0.23255813953488372,0.27672955974842767,0.3081761006289308,0.33707865168539325,0.3081761006289308
